csv_name,count_zeros,count_ones,total_length
Qwen3-14B-PT-SynthDolly-E1-S73_PT_translated_eval_detailed.csv,329,111,440
Qwen3-14B-PT-SynthDolly-E3-S73-PREFT_PT_translated_eval_detailed.csv,333,107,440
Qwen3-14B-PT-SynthDolly-E3-S73_PT_translated_eval_detailed.csv,302,138,440
Qwen3-14B-TL-SynthDolly-1A_TL_translated_eval_detailed.csv,297,143,440
Qwen3-14B-TL-SynthDolly-E1-S73-PREFT_TL_translated_eval_detailed.csv,305,135,440
Qwen3-14B-TL-SynthDolly-E1-S73_TL_translated_eval_detailed.csv,301,139,440
Qwen3-14B-TL-SynthDolly-E3-S73-PREFT_TL_translated_eval_detailed.csv,306,134,440
Qwen3-14B-TL-SynthDolly-E3-S73_TL_translated_eval_detailed.csv,303,137,440
Qwen3-14B-ZH-SynthDolly-1A_ZH_translated_eval_detailed.csv,370,70,440
Qwen3-14B-ZH-SynthDolly-E1-S73-PREFT_ZH_translated_eval_detailed.csv,367,73,440
Qwen3-14B-ZH-SynthDolly-E1-S73_ZH_translated_eval_detailed.csv,329,111,440
Qwen3-14B-ZH-SynthDolly-E3-S73-PREFT_ZH_translated_eval_detailed.csv,369,71,440
Qwen3-14B-ZH-SynthDolly-E3-S73_ZH_translated_eval_detailed.csv,325,115,440
Qwen3-32B-DA-SynthDolly-1A_DA_translated_eval_detailed.csv,384,56,440
Qwen3-32B-EL-SynthDolly-1A_EL_translated_eval_detailed.csv,370,70,440
Qwen3-32B-ES-SynthDolly-1A_ES_translated_eval_detailed.csv,368,72,440
Qwen3-32B-GA-SynthDolly-1A_GA_translated_eval_detailed.csv,391,49,440
Qwen3-32B-HI-SynthDolly-1A_HI_translated_eval_detailed.csv,360,80,440
Qwen3-32B-PT-SynthDolly-1A_PT_translated_eval_detailed.csv,372,68,440
Qwen3-32B-TL-SynthDolly-1A_TL_translated_eval_detailed.csv,364,76,440
Qwen3-32B-ZH-SynthDolly-1A_ZH_translated_eval_detailed.csv,374,66,440
Qwen3-4B-DA-SynthDolly-E1-S73-PREFT_DA_translated_eval_detailed.csv,278,162,440
Qwen3-4B-DA-SynthDolly-E1-S73_DA_translated_eval_detailed.csv,343,97,440
Qwen3-4B-DA-SynthDolly-E3-S73-PREFT_DA_translated_eval_detailed.csv,283,157,440
Qwen3-4B-DA-SynthDolly-E3-S73_DA_translated_eval_detailed.csv,320,120,440
Qwen3-4B-DA-SynthDolly-E5-S73-PREFT_DA_translated_eval_detailed.csv,282,158,440
Qwen3-4B-DA-SynthDolly-E5-S73_DA_translated_eval_detailed.csv,299,141,440
Qwen3-4B-DA-SynthDolly-E8-S73-PREFT_DA_translated_eval_detailed.csv,266,174,440
Qwen3-4B-DA-SynthDolly-E8-S73_DA_translated_eval_detailed.csv,402,38,440
Qwen3-4B-EL-SynthDolly-E1-S73-PREFT_EL_translated_eval_detailed.csv,300,140,440
Qwen3-4B-EL-SynthDolly-E1-S73_EL_translated_eval_detailed.csv,339,101,440
Qwen3-4B-EL-SynthDolly-E3-S73-PREFT_EL_translated_eval_detailed.csv,298,142,440
Qwen3-4B-EL-SynthDolly-E3-S73_EL_translated_eval_detailed.csv,314,126,440
Qwen3-4B-EL-SynthDolly-E8-S73-PREFT_EL_translated_eval_detailed.csv,318,122,440
Qwen3-4B-EL-SynthDolly-E8-S73_EL_translated_eval_detailed.csv,426,14,440
Qwen3-4B-ES-SynthDolly-E1-S73-PREFT_ES_translated_eval_detailed.csv,298,142,440
Qwen3-4B-ES-SynthDolly-E1-S73_ES_translated_eval_detailed.csv,292,148,440
Qwen3-4B-ES-SynthDolly-E3-S73-PREFT_ES_translated_eval_detailed.csv,292,148,440
Qwen3-4B-ES-SynthDolly-E3-S73_ES_translated_eval_detailed.csv,232,208,440
Qwen3-4B-ES-SynthDolly-E5-S73-PREFT_ES_translated_eval_detailed.csv,282,158,440
Qwen3-4B-ES-SynthDolly-E5-S73_ES_translated_eval_detailed.csv,242,198,440
Qwen3-4B-ES-SynthDolly-E8-S73-PREFT_ES_translated_eval_detailed.csv,282,158,440
Qwen3-4B-ES-SynthDolly-E8-S73_ES_translated_eval_detailed.csv,369,71,440
Qwen3-4B-GA-SynthDolly-E1-S73-PREFT_GA_translated_eval_detailed.csv,352,88,440
Qwen3-4B-GA-SynthDolly-E1-S73_GA_translated_eval_detailed.csv,413,27,440
Qwen3-4B-GA-SynthDolly-E3-S73-PREFT_GA_translated_eval_detailed.csv,358,82,440
Qwen3-4B-GA-SynthDolly-E3-S73_GA_translated_eval_detailed.csv,419,21,440
Qwen3-4B-GA-SynthDolly-E5-S73-PREFT_GA_translated_eval_detailed.csv,360,80,440
Qwen3-4B-GA-SynthDolly-E5-S73_GA_translated_eval_detailed.csv,418,22,440
Qwen3-4B-GA-SynthDolly-E8-S73-PREFT_GA_translated_eval_detailed.csv,369,71,440
Qwen3-4B-GA-SynthDolly-E8-S73_GA_translated_eval_detailed.csv,423,17,440
Qwen3-4B-HI-SynthDolly-E1-S73-PREFT_HI_translated_eval_detailed.csv,261,179,440
Qwen3-4B-HI-SynthDolly-E1-S73_HI_translated_eval_detailed.csv,363,77,440
Qwen3-4B-HI-SynthDolly-E3-S73-PREFT_HI_translated_eval_detailed.csv,277,163,440
Qwen3-4B-HI-SynthDolly-E3-S73_HI_translated_eval_detailed.csv,317,123,440
Qwen3-4B-HI-SynthDolly-E5-S73-PREFT_HI_translated_eval_detailed.csv,266,174,440
Qwen3-4B-HI-SynthDolly-E5-S73_HI_translated_eval_detailed.csv,351,89,440
Qwen3-4B-HI-SynthDolly-E8-S73-PREFT_HI_translated_eval_detailed.csv,266,174,440
Qwen3-4B-HI-SynthDolly-E8-S73_HI_translated_eval_detailed.csv,417,23,440
Qwen3-4B-PT-SynthDolly-E1-S73-PREFT_PT_translated_eval_detailed.csv,298,142,440
Qwen3-4B-PT-SynthDolly-E1-S73_PT_translated_eval_detailed.csv,268,172,440
Qwen3-4B-PT-SynthDolly-E3-S73-PREFT_PT_translated_eval_detailed.csv,299,141,440
Qwen3-4B-PT-SynthDolly-E3-S73_PT_translated_eval_detailed.csv,222,218,440
Qwen3-4B-PT-SynthDolly-E5-S73-PREFT_PT_translated_eval_detailed.csv,299,141,440
Qwen3-4B-PT-SynthDolly-E5-S73_PT_translated_eval_detailed.csv,217,223,440
Qwen3-4B-PT-SynthDolly-E8-S73-PREFT_PT_translated_eval_detailed.csv,294,146,440
Qwen3-4B-PT-SynthDolly-E8-S73_PT_translated_eval_detailed.csv,385,55,440
Qwen3-4B-TL-SynthDolly-E1-S73-PREFT_TL_translated_eval_detailed.csv,299,141,440
Qwen3-4B-TL-SynthDolly-E1-S73_TL_translated_eval_detailed.csv,351,89,440
Qwen3-4B-TL-SynthDolly-E3-S73-PREFT_TL_translated_eval_detailed.csv,306,134,440
Qwen3-4B-TL-SynthDolly-E3-S73_TL_translated_eval_detailed.csv,342,98,440
Qwen3-4B-TL-SynthDolly-E5-S73-PREFT_TL_translated_eval_detailed.csv,302,138,440
Qwen3-4B-TL-SynthDolly-E5-S73_TL_translated_eval_detailed.csv,355,85,440
Qwen3-4B-TL-SynthDolly-E8-S73-PREFT_TL_translated_eval_detailed.csv,299,141,440
Qwen3-4B-TL-SynthDolly-E8-S73_TL_translated_eval_detailed.csv,395,45,440
Qwen3-4B-ZH-SynthDolly-E1-S73-PREFT_ZH_translated_eval_detailed.csv,351,89,440
Qwen3-4B-ZH-SynthDolly-E1-S73_ZH_translated_eval_detailed.csv,286,154,440
Qwen3-4B-ZH-SynthDolly-E3-S73-PREFT_ZH_translated_eval_detailed.csv,350,90,440
Qwen3-4B-ZH-SynthDolly-E3-S73_ZH_translated_eval_detailed.csv,258,182,440
Qwen3-4B-ZH-SynthDolly-E5-S73-PREFT_ZH_translated_eval_detailed.csv,351,89,440
Qwen3-4B-ZH-SynthDolly-E5-S73_ZH_translated_eval_detailed.csv,212,228,440
Qwen3-8B-DA-SynthDolly-1A_DA_translated_eval_detailed.csv,332,108,440
Qwen3-8B-DA-SynthDolly-E1-S73-PREFT_DA_translated_eval_detailed.csv,294,146,440
Qwen3-8B-DA-SynthDolly-E1-S73_DA_translated_eval_detailed.csv,325,115,440
Qwen3-8B-DA-SynthDolly-E3-S73-PREFT_DA_translated_eval_detailed.csv,276,164,440
Qwen3-8B-DA-SynthDolly-E3-S73_DA_translated_eval_detailed.csv,272,168,440
Qwen3-8B-EL-SynthDolly-1A_EL_translated_eval_detailed.csv,315,125,440
Qwen3-8B-EL-SynthDolly-E1-S73-PREFT_EL_translated_eval_detailed.csv,319,121,440
Qwen3-8B-EL-SynthDolly-E1-S73_EL_translated_eval_detailed.csv,327,113,440
Qwen3-8B-EL-SynthDolly-E3-S73-PREFT_EL_translated_eval_detailed.csv,316,124,440
Qwen3-8B-EL-SynthDolly-E3-S73_EL_translated_eval_detailed.csv,282,158,440
Qwen3-8B-ES-SynthDolly-1A_ES_translated_eval_detailed.csv,285,155,440
Qwen3-8B-ES-SynthDolly-E1-S73-PREFT_ES_translated_eval_detailed.csv,291,149,440
Qwen3-8B-ES-SynthDolly-E1-S73_ES_translated_eval_detailed.csv,288,152,440
Qwen3-8B-ES-SynthDolly-E3-S73-PREFT_ES_translated_eval_detailed.csv,311,129,440
Qwen3-8B-ES-SynthDolly-E3-S73_ES_translated_eval_detailed.csv,217,223,440
Qwen3-8B-GA-SynthDolly-1A_GA_translated_eval_detailed.csv,399,41,440
Qwen3-8B-GA-SynthDolly-E1-S73-PREFT_GA_translated_eval_detailed.csv,329,111,440
Qwen3-8B-GA-SynthDolly-E1-S73_GA_translated_eval_detailed.csv,399,41,440
Qwen3-8B-GA-SynthDolly-E3-S73-PREFT_GA_translated_eval_detailed.csv,340,100,440
Qwen3-8B-GA-SynthDolly-E3-S73_GA_translated_eval_detailed.csv,398,42,440
Qwen3-8B-HI-SynthDolly-1A_HI_translated_eval_detailed.csv,329,111,440
Qwen3-8B-HI-SynthDolly-E1-S73-PREFT_HI_translated_eval_detailed.csv,275,165,440
Qwen3-8B-HI-SynthDolly-E1-S73_HI_translated_eval_detailed.csv,320,120,440
Qwen3-8B-HI-SynthDolly-E3-S73-PREFT_HI_translated_eval_detailed.csv,287,153,440
Qwen3-8B-HI-SynthDolly-E3-S73_HI_translated_eval_detailed.csv,283,157,440
Qwen3-8B-PT-SynthDolly-1A_PT_translated_eval_detailed.csv,325,115,440
Qwen3-8B-PT-SynthDolly-E1-S73-PREFT_PT_translated_eval_detailed.csv,300,140,440
Qwen3-8B-PT-SynthDolly-E1-S73_PT_translated_eval_detailed.csv,323,117,440
Qwen3-8B-PT-SynthDolly-E3-S73-PREFT_PT_translated_eval_detailed.csv,314,126,440
Qwen3-8B-PT-SynthDolly-E3-S73_PT_translated_eval_detailed.csv,228,212,440
Qwen3-8B-TL-SynthDolly-1A_TL_translated_eval_detailed.csv,315,125,440
Qwen3-8B-TL-SynthDolly-E1-S73-PREFT_TL_translated_eval_detailed.csv,278,162,440
Qwen3-8B-TL-SynthDolly-E1-S73_TL_translated_eval_detailed.csv,309,131,440
Qwen3-8B-TL-SynthDolly-E3-S73-PREFT_TL_translated_eval_detailed.csv,278,162,440
Qwen3-8B-TL-SynthDolly-E3-S73_TL_translated_eval_detailed.csv,329,111,440
Qwen3-8B-ZH-SynthDolly-1A_ZH_translated_eval_detailed.csv,339,101,440
Qwen3-8B-ZH-SynthDolly-E1-S73-PREFT_ZH_translated_eval_detailed.csv,360,80,440
Qwen3-8B-ZH-SynthDolly-E1-S73_ZH_translated_eval_detailed.csv,362,78,440
Qwen3-8B-ZH-SynthDolly-E3-S73-PREFT_ZH_translated_eval_detailed.csv,359,81,440
Qwen3-8B-ZH-SynthDolly-E3-S73_ZH_translated_eval_detailed.csv,262,178,440
llama-3.1-8b-DA-SynthDolly-1A_DA_translated_eval_detailed.csv,331,109,440
llama-3.1-8b-EL-SynthDolly-1A_EL_translated_eval_detailed.csv,367,73,440
llama-3.1-8b-ES-SynthDolly-1A_ES_translated_eval_detailed.csv,362,78,440
llama-3.1-8b-GA-SynthDolly-1A_GA_translated_eval_detailed.csv,356,84,440
llama-3.1-8b-HI-SynthDolly-1A_HI_translated_eval_detailed.csv,285,155,440
llama-3.1-8b-PT-SynthDolly-1A_PT_translated_eval_detailed.csv,358,82,440
llama-3.1-8b-TL-SynthDolly-1A_TL_translated_eval_detailed.csv,346,94,440
llama-3.1-8b-ZH-SynthDolly-1A_ZH_translated_eval_detailed.csv,370,70,440
Gemma-3-1B-IT-DA-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,311,129,440
Gemma-3-1B-IT-DA-SynthDolly-E1-S73_english_results_detailed.csv,268,172,440
Gemma-3-1B-IT-DA-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,305,135,440
Gemma-3-1B-IT-DA-SynthDolly-E3-S73_english_results_detailed.csv,123,317,440
Gemma-3-1B-IT-DA-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,300,140,440
Gemma-3-1B-IT-DA-SynthDolly-E5-S73_english_results_detailed.csv,138,302,440
Gemma-3-1B-IT-EL-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,293,147,440
Gemma-3-1B-IT-EL-SynthDolly-E1-S73_english_results_detailed.csv,255,185,440
Gemma-3-1B-IT-EL-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,295,145,440
Gemma-3-1B-IT-EL-SynthDolly-E3-S73_english_results_detailed.csv,231,209,440
Gemma-3-1B-IT-EL-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,292,148,440
Gemma-3-1B-IT-EL-SynthDolly-E5-S73_english_results_detailed.csv,229,211,440
Gemma-3-1B-IT-ES-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,298,142,440
Gemma-3-1B-IT-ES-SynthDolly-E1-S73_english_results_detailed.csv,174,266,440
Gemma-3-1B-IT-ES-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,303,137,440
Gemma-3-1B-IT-ES-SynthDolly-E3-S73_english_results_detailed.csv,106,334,440
Gemma-3-1B-IT-GA-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,298,142,440
Gemma-3-1B-IT-GA-SynthDolly-E1-S73_english_results_detailed.csv,268,172,440
Gemma-3-1B-IT-GA-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,294,146,440
Gemma-3-1B-IT-GA-SynthDolly-E3-S73_english_results_detailed.csv,179,261,440
Gemma-3-1B-IT-GA-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,304,136,440
Gemma-3-1B-IT-GA-SynthDolly-E5-S73_english_results_detailed.csv,141,299,440
Gemma-3-1B-IT-HI-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,304,136,440
Gemma-3-1B-IT-HI-SynthDolly-E1-S73_english_results_detailed.csv,207,233,440
Gemma-3-1B-IT-HI-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,305,135,440
Gemma-3-1B-IT-HI-SynthDolly-E3-S73_english_results_detailed.csv,126,314,440
Gemma-3-1B-IT-PT-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,303,137,440
Gemma-3-1B-IT-PT-SynthDolly-E1-S73_english_results_detailed.csv,216,224,440
Gemma-3-1B-IT-PT-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,294,146,440
Gemma-3-1B-IT-PT-SynthDolly-E3-S73_english_results_detailed.csv,104,336,440
Gemma-3-1B-IT-PT-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,303,137,440
Gemma-3-1B-IT-PT-SynthDolly-E5-S73_english_results_detailed.csv,101,339,440
Gemma-3-1B-IT-TL-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,300,140,440
Gemma-3-1B-IT-TL-SynthDolly-E1-S73_english_results_detailed.csv,245,195,440
Gemma-3-1B-IT-TL-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,307,133,440
Gemma-3-1B-IT-TL-SynthDolly-E3-S73_english_results_detailed.csv,135,305,440
Gemma-3-1B-IT-ZH-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,299,141,440
Gemma-3-1B-IT-ZH-SynthDolly-E1-S73_english_results_detailed.csv,194,246,440
Gemma-3-1B-IT-ZH-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,297,143,440
Gemma-3-1B-IT-ZH-SynthDolly-E3-S73_english_results_detailed.csv,136,304,440
Gemma-3-1B-IT-ZH-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,298,142,440
Gemma-3-1B-IT-ZH-SynthDolly-E5-S73_english_results_detailed.csv,129,311,440
Gemma-3-4B-IT-DA-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,278,162,440
Gemma-3-4B-IT-DA-SynthDolly-E1-S73_english_results_detailed.csv,327,113,440
Gemma-3-4B-IT-DA-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,276,164,440
Gemma-3-4B-IT-DA-SynthDolly-E3-S73_english_results_detailed.csv,279,161,440
Gemma-3-4B-IT-EL-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,278,162,440
Gemma-3-4B-IT-EL-SynthDolly-E1-S73_english_results_detailed.csv,322,118,440
Gemma-3-4B-IT-EL-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,284,156,440
Gemma-3-4B-IT-EL-SynthDolly-E3-S73_english_results_detailed.csv,319,121,440
Gemma-3-4B-IT-ES-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,285,155,440
Gemma-3-4B-IT-ES-SynthDolly-E1-S73_english_results_detailed.csv,325,115,440
Gemma-3-4B-IT-ES-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,288,152,440
Gemma-3-4B-IT-ES-SynthDolly-E3-S73_english_results_detailed.csv,256,184,440
Gemma-3-4B-IT-GA-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,275,165,440
Gemma-3-4B-IT-GA-SynthDolly-E1-S73_english_results_detailed.csv,297,143,440
Gemma-3-4B-IT-GA-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,281,159,440
Gemma-3-4B-IT-GA-SynthDolly-E3-S73_english_results_detailed.csv,290,150,440
Gemma-3-4B-IT-HI-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,272,168,440
Gemma-3-4B-IT-HI-SynthDolly-E1-S73_english_results_detailed.csv,303,137,440
Gemma-3-4B-IT-HI-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,283,157,440
Gemma-3-4B-IT-HI-SynthDolly-E3-S73_english_results_detailed.csv,275,165,440
Gemma-3-4B-IT-PT-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,279,161,440
Gemma-3-4B-IT-PT-SynthDolly-E1-S73_english_results_detailed.csv,314,126,440
Gemma-3-4B-IT-PT-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,273,167,440
Gemma-3-4B-IT-PT-SynthDolly-E3-S73_english_results_detailed.csv,276,164,440
Gemma-3-4B-IT-TL-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,279,161,440
Gemma-3-4B-IT-TL-SynthDolly-E1-S73_english_results_detailed.csv,321,119,440
Gemma-3-4B-IT-TL-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,284,156,440
Gemma-3-4B-IT-TL-SynthDolly-E3-S73_english_results_detailed.csv,301,139,440
Gemma-3-4B-IT-ZH-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,284,156,440
Gemma-3-4B-IT-ZH-SynthDolly-E1-S73_english_results_detailed.csv,330,110,440
Gemma-3-4B-IT-ZH-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,285,155,440
Gemma-3-4B-IT-ZH-SynthDolly-E3-S73_english_results_detailed.csv,293,147,440
Llama-3.1-8B-Instruct-DA-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,353,87,440
Llama-3.1-8B-Instruct-DA-SynthDolly-E3-S73_english_results_detailed.csv,256,184,440
Llama-3.1-8B-Instruct-EL-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,348,92,440
Llama-3.1-8B-Instruct-EL-SynthDolly-E1-S73_english_results_detailed.csv,360,80,440
Llama-3.1-8B-Instruct-EL-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,354,86,440
Llama-3.1-8B-Instruct-EL-SynthDolly-E3-S73_english_results_detailed.csv,336,104,440
Llama-3.1-8B-Instruct-ES-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,332,108,440
Llama-3.1-8B-Instruct-ES-SynthDolly-E1-S73_english_results_detailed.csv,350,90,440
Llama-3.1-8B-Instruct-ES-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,347,92,440
Llama-3.1-8B-Instruct-ES-SynthDolly-E3-S73_english_results_detailed.csv,284,156,440
Llama-3.1-8B-Instruct-GA-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,349,91,440
Llama-3.1-8B-Instruct-GA-SynthDolly-E1-S73_english_results_detailed.csv,357,83,440
Llama-3.1-8B-Instruct-GA-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,349,91,440
Llama-3.1-8B-Instruct-GA-SynthDolly-E3-S73_english_results_detailed.csv,321,119,440
Llama-3.1-8B-Instruct-HI-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,353,87,440
Llama-3.1-8B-Instruct-HI-SynthDolly-E3-S73_english_results_detailed.csv,318,122,440
Llama-3.1-8B-Instruct-TL-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,349,91,440
Llama-3.1-8B-Instruct-TL-SynthDolly-E1-S73_english_results_detailed.csv,371,69,440
Llama-3.1-8B-Instruct-TL-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,344,96,440
Llama-3.1-8B-Instruct-TL-SynthDolly-E3-S73_english_results_detailed.csv,326,114,440
Llama-3.1-8B-Instruct-ZH-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,353,87,440
Llama-3.1-8B-Instruct-ZH-SynthDolly-E1-S73_english_results_detailed.csv,337,103,440
Llama-3.1-8B-Instruct-ZH-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,352,88,440
Llama-3.1-8B-Instruct-ZH-SynthDolly-E3-S73_english_results_detailed.csv,293,147,440
Llama-3.2-1B-Instruct-DA-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,264,176,440
Llama-3.2-1B-Instruct-DA-SynthDolly-E1-S73_english_results_detailed.csv,226,214,440
Llama-3.2-1B-Instruct-DA-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,273,167,440
Llama-3.2-1B-Instruct-DA-SynthDolly-E3-S73_english_results_detailed.csv,213,227,440
Llama-3.2-1B-Instruct-DA-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,263,177,440
Llama-3.2-1B-Instruct-DA-SynthDolly-E5-S73_english_results_detailed.csv,197,243,440
Llama-3.2-1B-Instruct-EL-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,276,164,440
Llama-3.2-1B-Instruct-EL-SynthDolly-E1-S73_english_results_detailed.csv,242,198,440
Llama-3.2-1B-Instruct-EL-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,272,168,440
Llama-3.2-1B-Instruct-EL-SynthDolly-E3-S73_english_results_detailed.csv,237,203,440
Llama-3.2-1B-Instruct-EL-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,272,168,440
Llama-3.2-1B-Instruct-EL-SynthDolly-E5-S73_english_results_detailed.csv,230,210,440
Llama-3.2-1B-Instruct-ES-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,273,167,440
Llama-3.2-1B-Instruct-ES-SynthDolly-E1-S73_english_results_detailed.csv,225,215,440
Llama-3.2-1B-Instruct-ES-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,266,174,440
Llama-3.2-1B-Instruct-ES-SynthDolly-E3-S73_english_results_detailed.csv,205,235,440
Llama-3.2-1B-Instruct-ES-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,271,169,440
Llama-3.2-1B-Instruct-ES-SynthDolly-E5-S73_english_results_detailed.csv,204,236,440
Llama-3.2-1B-Instruct-GA-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,260,180,440
Llama-3.2-1B-Instruct-GA-SynthDolly-E1-S73_english_results_detailed.csv,276,164,440
Llama-3.2-1B-Instruct-GA-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,269,171,440
Llama-3.2-1B-Instruct-GA-SynthDolly-E3-S73_english_results_detailed.csv,241,199,440
Llama-3.2-1B-Instruct-GA-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,260,180,440
Llama-3.2-1B-Instruct-GA-SynthDolly-E5-S73_english_results_detailed.csv,232,208,440
Llama-3.2-1B-Instruct-HI-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,270,170,440
Llama-3.2-1B-Instruct-HI-SynthDolly-E1-S73_english_results_detailed.csv,214,226,440
Llama-3.2-1B-Instruct-HI-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,269,171,440
Llama-3.2-1B-Instruct-HI-SynthDolly-E3-S73_english_results_detailed.csv,191,249,440
Llama-3.2-1B-Instruct-HI-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,264,176,440
Llama-3.2-1B-Instruct-HI-SynthDolly-E5-S73_english_results_detailed.csv,190,250,440
Llama-3.2-1B-Instruct-PT-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,272,168,440
Llama-3.2-1B-Instruct-PT-SynthDolly-E1-S73_english_results_detailed.csv,241,199,440
Llama-3.2-1B-Instruct-PT-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,267,173,440
Llama-3.2-1B-Instruct-PT-SynthDolly-E3-S73_english_results_detailed.csv,196,244,440
Llama-3.2-1B-Instruct-PT-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,275,165,440
Llama-3.2-1B-Instruct-PT-SynthDolly-E5-S73_english_results_detailed.csv,178,262,440
Llama-3.2-1B-Instruct-TL-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,264,176,440
Llama-3.2-1B-Instruct-TL-SynthDolly-E1-S73_english_results_detailed.csv,259,181,440
Llama-3.2-1B-Instruct-TL-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,268,172,440
Llama-3.2-1B-Instruct-TL-SynthDolly-E3-S73_english_results_detailed.csv,253,187,440
Llama-3.2-1B-Instruct-TL-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,267,173,440
Llama-3.2-1B-Instruct-TL-SynthDolly-E5-S73_english_results_detailed.csv,241,199,440
Llama-3.2-1B-Instruct-ZH-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,255,185,440
Llama-3.2-1B-Instruct-ZH-SynthDolly-E1-S73_english_results_detailed.csv,245,195,440
Llama-3.2-1B-Instruct-ZH-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,264,176,440
Llama-3.2-1B-Instruct-ZH-SynthDolly-E3-S73_english_results_detailed.csv,230,210,440
Llama-3.2-1B-Instruct-ZH-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,273,167,440
Llama-3.2-1B-Instruct-ZH-SynthDolly-E5-S73_english_results_detailed.csv,230,210,440
Llama-3.2-3B-Instruct-DA-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,286,154,440
Llama-3.2-3B-Instruct-DA-SynthDolly-E1-S73_english_results_detailed.csv,270,170,440
Llama-3.2-3B-Instruct-DA-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,286,154,440
Llama-3.2-3B-Instruct-DA-SynthDolly-E3-S73_english_results_detailed.csv,255,185,440
Llama-3.2-3B-Instruct-DA-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,277,163,440
Llama-3.2-3B-Instruct-DA-SynthDolly-E5-S73_english_results_detailed.csv,242,198,440
Llama-3.2-3B-Instruct-EL-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,292,148,440
